5,9:F10,0,50,1,0,0,4,16,7,16,31,6$(0:0)7,(0:1)6,(0:2)6,(0:3)7,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)9,(3:1)1,(3:2)9,(3:3)2$$(0:0)5,(0:1)7,(0:2)7,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)8,(3:1)10,(3:2)1,(3:3)9$$(0:0)7,(0:1)7,(0:2)5,(0:3)7,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)10,(3:1)10,(3:2)10,(3:3)1$$(0:0)6,(0:1)6,(0:2)5,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)10,(3:1)9,(3:2)8,(3:3)9$$(0:0)5,(0:1)6,(0:2)6,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)1,(3:1)9,(3:2)1,(3:3)10$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)6,(2:2)6,(2:3)6,(3:0)9,(3:1)8,(3:2)9,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)9,(3:1)8,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^5,8,4,9,5,10,6,9^*5,8,4,9,5,10,6,9*(mountain)&0,0,0&;
5,10:F11,60,0,0,0,0,0,25,6,14,26,7$(0:0)7,(0:1)6,(0:2)7,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)0,(3:2)10,(3:3)8$$(0:0)6,(0:1)7,(0:2)7,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)9,(3:3)10$$(0:0)6,(0:1)7,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)0,(3:2)8,(3:3)9$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)8,(3:2)9,(3:3)8$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)8,(3:2)9,(3:3)8$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)8,(3:2)8,(3:3)10$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)9,(3:2)0,(3:3)9$$(0:0)6,(0:1)6,(0:2)6,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)10,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^5,9,4,10,5,11,6,10^*5,9,4,10,5,11,6,10*(desert)&0,0,0&;
5,11:E12,44,10,4,0,0,34,22,0,17,25,8$(0:0)6,(0:1)6,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)1,(3:1)10,(3:2)8,(3:3)0$$(0:0)6,(0:1)5,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)2,(3:2)2,(3:3)8$$(0:0)6,(0:1)5,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)2,(3:2)2,(3:3)10$$(0:0)6,(0:1)6,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)10,(3:2)0,(3:3)9$$(0:0)6,(0:1)5,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)1,(3:1)8,(3:2)10,(3:3)1$$(0:0)6,(0:1)5,(0:2)6,(0:3)6,(1:0)0,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)10,(3:1)10,(3:2)9,(3:3)10$$(0:0)5,(0:1)6,(0:2)6,(0:3)5,(1:0)5,(1:1)5,(1:2)5,(1:3)5,(2:0)5,(2:1)5,(2:2)5,(2:3)5,(3:0)8,(3:1)9,(3:2)8,(3:3)8$$(0:0)5,(0:1)6,(0:2)6,(0:3)5,(1:0)5,(1:1)5,(1:2)5,(1:3)5,(2:0)5,(2:1)5,(2:2)5,(2:3)5,(3:0)10,(3:1)9,(3:2)9,(3:3)9$$(0:0)6,(0:1)6,(0:2)5,(0:3)5,(1:0)5,(1:1)5,(1:2)6,(1:3)6,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)8,(3:1)8,(3:2)9,(3:3)8$$(0:0)8,(0:1)8,(0:2)8,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^5,10,4,11,6,11^*5,10,4,11,6,11*(mountain)&0,0,0&;
5,12:;
5,13:;
5,14:F15,0,79,5,0,0,9,21,7,16,25,9$(0:0)7,(0:1)7,(0:2)7,(0:3)7,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)9,(3:1)8,(3:2)10,(3:3)8$$(0:0)6,(0:1)7,(0:2)6,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)1,(3:1)1,(3:2)1,(3:3)8$$(0:0)6,(0:1)7,(0:2)6,(0:3)7,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)8,(3:1)2,(3:2)2,(3:3)1$$(0:0)5,(0:1)5,(0:2)5,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)2,(3:1)9,(3:2)10,(3:3)8$$(0:0)6,(0:1)6,(0:2)6,(0:3)5,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)8,(3:1)2,(3:2)10,(3:3)10$$(0:0)6,(0:1)5,(0:2)5,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)8,(3:1)1,(3:2)2,(3:3)1$$(0:0)6,(0:1)5,(0:2)5,(0:3)5,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)9,(3:1)1,(3:2)10,(3:3)8$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)1,(3:1)9,(3:2)1,(3:3)1$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)6,(2:2)8,(2:3)8,(3:0)8,(3:1)10,(3:2)10,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)10,(3:1)10,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^4,14,6,14^*4,14,6,14*(hill)&0,0,0&;
6,0:G1,63,0,0,0,0,7,14,4,19,26,4$(0:0)6,(0:1)7,(0:2)5,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)10,(3:2)0,(3:3)9$$(0:0)7,(0:1)6,(0:2)5,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)9,(3:2)9,(3:3)10$$(0:0)6,(0:1)6,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)0,(3:2)10,(3:3)0$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)0,(3:2)0,(3:3)9$$(0:0)5,(0:1)5,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)0,(3:3)9$$(0:0)5,(0:1)5,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)0,(3:2)9,(3:3)0$$(0:0)6,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)8,(3:1)8,(3:2)9,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^5,0,6,1,7,0^*5,0,6,1,7,0*(mountain)&0,0,0&;
6,1:G2,0,68,2,0,0,12,11,7,13,28,3$(0:0)5,(0:1)5,(0:2)5,(0:3)7,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)9,(3:1)10,(3:2)8,(3:3)2$$(0:0)5,(0:1)5,(0:2)6,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)10,(3:1)8,(3:2)1,(3:3)1$$(0:0)5,(0:1)5,(0:2)5,(0:3)5,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)8,(3:1)9,(3:2)10,(3:3)9$$(0:0)5,(0:1)5,(0:2)5,(0:3)7,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)2,(3:1)9,(3:2)9,(3:3)1$$(0:0)7,(0:1)7,(0:2)7,(0:3)7,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)8,(3:1)9,(3:2)8,(3:3)1$$(0:0)7,(0:1)6,(0:2)6,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)8,(3:1)1,(3:2)1,(3:3)1$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)1,(1:1)1,(1:2)1,(1:3)1,(2:0)1,(2:1)1,(2:2)1,(2:3)1,(3:0)9,(3:1)9,(3:2)8,(3:3)9$$(0:0)6,(0:1)6,(0:2)1,(0:3)1,(1:0)1,(1:1)1,(1:2)1,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)8,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$|0,0,0,0,0,10|^6,0,5,1,6,2,7,1^*6,0,5,1,6,2,7,1*(plain)&0,0,0&;
6,2:E3,52,0,0,0,0,35,22,0,11,28,5$(0:0)5,(0:1)5,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)0,(3:2)0,(3:3)0$$(0:0)6,(0:1)5,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)8,(3:2)9,(3:3)9$$(0:0)5,(0:1)5,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)10,(3:2)10,(3:3)10$$(0:0)6,(0:1)5,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)8,(3:2)10,(3:3)8$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)0,(3:3)8$$(0:0)5,(0:1)5,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)9,(3:2)8,(3:3)9$$(0:0)5,(0:1)5,(0:2)6,(0:3)6,(1:0)5,(1:1)5,(1:2)5,(1:3)5,(2:0)5,(2:1)5,(2:2)5,(2:3)5,(3:0)8,(3:1)9,(3:2)9,(3:3)8$$(0:0)5,(0:1)5,(0:2)6,(0:3)6,(1:0)5,(1:1)5,(1:2)5,(1:3)5,(2:0)5,(2:1)5,(2:2)5,(2:3)5,(3:0)9,(3:1)8,(3:2)8,(3:3)9$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)5,(1:1)6,(1:2)6,(1:3)6,(2:0)6,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,1,6,3,7,2^*6,1,6,3,7,2*(mountain)&0,0,0&;
6,3:G4,69,0,0,0,0,0,18,6,13,27,4$(0:0)7,(0:1)7,(0:2)7,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)8,(3:2)10,(3:3)9$$(0:0)7,(0:1)6,(0:2)6,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)10,(3:2)9,(3:3)9$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)0,(3:2)8,(3:3)0$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)8,(3:2)8,(3:3)9$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)0,(3:2)9,(3:3)0$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)0,(3:1)0,(3:2)0,(3:3)8$$(0:0)0,(0:1)0,(0:2)0,(0:3)0,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)8,(3:3)0$$(0:0)0,(0:1)8,(0:2)8,(0:3)8,(1:0)8,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,2,5,3,6,4,7,3^*6,2,5,3,6,4,7,3*(snowland)&0,0,0&;
6,4:E5,52,0,0,0,0,7,12,8,18,30,6$(0:0)7,(0:1)6,(0:2)7,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)0,(3:3)9$$(0:0)7,(0:1)5,(0:2)5,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)10,(3:2)8,(3:3)10$$(0:0)6,(0:1)7,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)8,(3:3)9$$(0:0)6,(0:1)6,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)8,(3:2)9,(3:3)9$$(0:0)6,(0:1)7,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)9,(3:2)9,(3:3)8$$(0:0)5,(0:1)6,(0:2)7,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)0,(3:3)0$$(0:0)5,(0:1)6,(0:2)5,(0:3)0,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)10,(3:1)10,(3:2)9,(3:3)9$$(0:0)8,(0:1)8,(0:2)8,(0:3)8,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)10,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,3,6,5,7,4^*6,3,6,5,7,4*(plain)&0,0,0&;
6,5:E6,46,0,0,0,0,33,29,0,15,25,13$(0:0)6,(0:1)5,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)9,(3:2)9,(3:3)9$$(0:0)5,(0:1)5,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)0,(3:2)10,(3:3)0$$(0:0)5,(0:1)6,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)8,(3:2)0,(3:3)9$$(0:0)5,(0:1)5,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)8,(3:2)10,(3:3)10$$(0:0)5,(0:1)5,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)0,(3:2)0,(3:3)10$$(0:0)5,(0:1)6,(0:2)5,(0:3)6,(1:0)0,(1:1)5,(1:2)5,(1:3)5,(2:0)5,(2:1)5,(2:2)5,(2:3)5,(3:0)9,(3:1)10,(3:2)9,(3:3)9$$(0:0)5,(0:1)5,(0:2)6,(0:3)6,(1:0)5,(1:1)5,(1:2)5,(1:3)5,(2:0)5,(2:1)5,(2:2)5,(2:3)5,(3:0)9,(3:1)10,(3:2)8,(3:3)10$$(0:0)5,(0:1)6,(0:2)6,(0:3)6,(1:0)6,(1:1)6,(1:2)6,(1:3)6,(2:0)6,(2:1)6,(2:2)6,(2:3)6,(3:0)9,(3:1)10,(3:2)8,(3:3)10$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)6,(1:1)6,(1:2)6,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)10,(3:1)9,(3:2)8,(3:3)8$$(0:0)8,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)10,(3:3)9$$(0:0)9,(0:1),(0:2),(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,4,6,6,7,5^*6,4,6,6,7,5*(river)&0,0,0&;
6,6:G7,49,0,0,0,0,7,19,5,16,26,6$(0:0)5,(0:1)7,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)8,(3:1)0,(3:2)9,(3:3)8$$(0:0)5,(0:1)7,(0:2)6,(0:3)7,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)0,(3:2)0,(3:3)0$$(0:0)5,(0:1)7,(0:2)7,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)9,(3:2)10,(3:3)9$$(0:0)6,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)8,(3:2)10,(3:3)10$$(0:0)6,(0:1)6,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)0,(3:2)9,(3:3)0$$(0:0)5,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)6,(2:0)6,(2:1)6,(2:2)6,(2:3)6,(3:0)8,(3:1)8,(3:2)9,(3:3)8$$(0:0)6,(0:1)6,(0:2)8,(0:3)8,(1:0)8,(1:1)8,(1:2)8,(1:3)8,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)10,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2)9,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$|0,0,0,0,0,10|^6,5,5,6,6,7,7,6^*6,5,5,6,6,7,7,6*(plain)&0,0,0&;
6,7:G8,52,0,0,0,0,35,22,0,21,24,8$(0:0)5,(0:1)6,(0:2)5,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)0,(3:2)0,(3:3)8$$(0:0)6,(0:1)5,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)10,(3:2)0,(3:3)10$$(0:0)5,(0:1)6,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)10,(3:2)10,(3:3)9$$(0:0)5,(0:1)6,(0:2)6,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)9,(3:1)0,(3:2)8,(3:3)0$$(0:0)5,(0:1)5,(0:2)6,(0:3)6,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)0,(3:0)10,(3:1)10,(3:2)9,(3:3)8$$(0:0)6,(0:1)6,(0:2)5,(0:3)5,(1:0)0,(1:1)0,(1:2)0,(1:3)0,(2:0)0,(2:1)0,(2:2)0,(2:3)5,(3:0)8,(3:1)9,(3:2)8,(3:3)9$$(0:0)5,(0:1)5,(0:2)5,(0:3)6,(1:0)5,(1:1)5,(1:2)5,(1:3)5,(2:0)5,(2:1)5,(2:2)5,(2:3)5,(3:0)8,(3:1)8,(3:2)8,(3:3)10$$(0:0)5,(0:1)6,(0:2)6,(0:3)6,(1:0)5,(1:1)5,(1:2)5,(1:3)5,(2:0)5,(2:1)5,(2:2)5,(2:3)5,(3:0)8,(3:1)9,(3:2)9,(3:3)8$$(0:0)5,(0:1)6,(0:2)6,(0:3)5,(1:0)6,(1:1)6,(1:2)6,(1:3)6,(2:0)8,(2:1)8,(2:2)8,(2:3)8,(3:0)8,(3:1)8,(3:2)8,(3:3)8$$(0:0)8,(0:1)8,(0:2)8,(0:3)9,(1:0)9,(1:1)9,(1:2)9,(1:3)9,(2:0)9,(2:1)9,(2:2)9,(2:3)9,(3:0)9,(3:1)9,(3:2)9,(3:3)9$$(0:0)9,(0:1)9,(0:2),(0:3),(1:0),(1:1),(1:2),(1:3),(2:0),(2:1),(2:2),(2:3),(3:0),(3:1),(3:2),(3:3)$|0,0,0,0,0,10|^6,6,5,7,6,8,7,7^*6,6,5,7,6,8,7,7*(hill)&0,0,0&;
